date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:32	182/182	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Apr%202019%2008:37:30%20GMT	http://ds-bluewhale.co.kr/robots.txt		(from )
17:37:32	2231/2231	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:31%20GMT	http://ds-bluewhale.co.kr/	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/index.html	(from )
17:37:33	17349/17349	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20Feb%202019%2008:17:24%20GMT	http://wcs.naver.net/wcslog.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/wcs.naver.net/wcslog.js	(from http://ds-bluewhale.co.kr/)
17:37:33	24339/24339	---MC-	200	added ('OK')	text/javascript	date:Sat,%2013%20Apr%202019%2008:37:32%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/www.googleadservices.com/pagead/f.txt	(from http://ds-bluewhale.co.kr/)
17:37:34	5187/5187	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:31%20GMT	http://ds-bluewhale.co.kr/mobile/	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/index.html	(from http://ds-bluewhale.co.kr/)
17:37:34	10717/10717	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:32%20GMT	http://ds-bluewhale.co.kr/website/	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/index.html	(from http://ds-bluewhale.co.kr/)
17:37:36	20696/20696	---MCZ	200	added ('OK')	text/css	etag:W/%2219245b0-50d8-5a2a9d5f%22	http://ds-bluewhale.co.kr/mobile/css/swiper.min.css	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/css/swiper.min.css	(from http://ds-bluewhale.co.kr/mobile/)
17:37:36	4008/4008	---MCZ	200	added ('OK')	text/css	etag:W/%22192400b-fa8-5a2a9d5f%22	http://ds-bluewhale.co.kr/mobile/css/m.css	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/css/m.css	(from http://ds-bluewhale.co.kr/mobile/)
17:37:37	5187/5187	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:35%20GMT	http://ds-bluewhale.co.kr/mobile/index.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/index-2.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:38	4505/4505	---M--	200	added ('OK')	image/png	etag:%22192468b-1199-5a2a9d62%22	http://ds-bluewhale.co.kr/mobile/img/top_tel.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/top_tel.png	(from http://ds-bluewhale.co.kr/mobile/)
17:37:38	15596/15596	---M--	200	added ('OK')	image/png	etag:%221924682-3cec-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/call.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/call.png	(from http://ds-bluewhale.co.kr/mobile/)
17:37:38	7349/7349	---M--	200	added ('OK')	image/png	etag:%22192468a-1cb5-5a2a9d62%22	http://ds-bluewhale.co.kr/mobile/img/top_home.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/top_home.png	(from http://ds-bluewhale.co.kr/mobile/)
17:37:38	5275/5275	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:37%20GMT	http://ds-bluewhale.co.kr/mobile/planning.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/planning.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:39	5190/5190	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:37%20GMT	http://ds-bluewhale.co.kr/mobile/invest.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/invest.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:40	15827/15827	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e70-3dd3-5a2a9d66%22	http://ds-bluewhale.co.kr/mobile/menu/menu01.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu01.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:40	5148/5148	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:39%20GMT	http://ds-bluewhale.co.kr/mobile/complex.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/complex.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:42	22666/22666	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e71-588a-5a2a9d66%22	http://ds-bluewhale.co.kr/mobile/menu/menu02.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu02.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:43	282766/282766	---M-Z	200	added ('OK')	application/javascript	etag:%2254499a48-4508e%22	https://code.jquery.com/jquery-latest.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/code.jquery.com/jquery-latest.js	(from http://ds-bluewhale.co.kr/mobile/)
17:37:43	5401/5401	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:40%20GMT	http://ds-bluewhale.co.kr/mobile/js.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/js.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:43	17441/17441	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e73-4421-5a2a9d66%22	http://ds-bluewhale.co.kr/mobile/menu/menu04.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu04.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:43	22643/22643	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e72-5873-5a2a9d66%22	http://ds-bluewhale.co.kr/mobile/menu/menu03.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu03.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:43	5843/5843	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:37:42%20GMT	http://ds-bluewhale.co.kr/mobile/guest.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/guest.html	(from http://ds-bluewhale.co.kr/mobile/)
17:37:45	17561/17561	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e74-4499-5a2a9d66%22	http://ds-bluewhale.co.kr/mobile/menu/menu05.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu05.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:46	17312/17312	---M--	200	added ('OK')	image/jpeg	etag:%2219e0e75-43a0-5a2a9d67%22	http://ds-bluewhale.co.kr/mobile/menu/menu06.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/menu/menu06.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:37:52	49376/49376	---M--	200	added ('OK')	image/png	etag:%2219245b6-c0e0-5a2a9d60%22	http://ds-bluewhale.co.kr/mobile/img/00.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/00.png	(from http://ds-bluewhale.co.kr/mobile/)
17:37:55	73155/73155	---M--	200	added ('OK')	image/jpeg	etag:%221924687-11dc3-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/main-bg.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/main-bg.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:12	531407/531407	---M--	200	added ('OK')	image/png	etag:%2219245b8-81bcf-5a2acd67%22	http://ds-bluewhale.co.kr/mobile/img/02.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/02.png	(from http://ds-bluewhale.co.kr/mobile/)
17:39:13	7246/7246	---M--	200	added ('OK')	image/png	etag:%22192467b-1c4e-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/bin2.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/bin2.png	(from http://ds-bluewhale.co.kr/mobile/)
17:39:18	31668/31668	---M--	200	added ('OK')	image/jpeg	etag:%221924688-7bb4-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/open.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/open.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:21	16315/16315	---M--	200	added ('OK')	image/jpeg	etag:%221924684-3fbb-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/footer01.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/footer01.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:24	17568/17568	---M--	200	added ('OK')	image/jpeg	etag:%221924685-44a0-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/footer02.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/footer02.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:27	17977/17977	---M--	200	added ('OK')	image/jpeg	etag:%221924686-4639-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/footer03.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/footer03.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:36	51192/51192	---M--	200	added ('OK')	image/jpeg	etag:%221924683-c7f8-5a2a9d61%22	http://ds-bluewhale.co.kr/mobile/img/footer.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/footer.jpg	(from http://ds-bluewhale.co.kr/mobile/)
17:39:41	96419/96419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219e0e6d-178a3-5a2a9d65%22	http://ds-bluewhale.co.kr/mobile/js/swiper.min.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/js/swiper.min.js	(from http://ds-bluewhale.co.kr/mobile/)
17:39:41	728631/728631	---M--	200	added ('OK')	image/png	etag:%2219245b7-b1e37-5a2acd67%22	http://ds-bluewhale.co.kr/mobile/img/01.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/01.png	(from http://ds-bluewhale.co.kr/mobile/)
17:39:42	16240/16240	---MCZ	200	added ('OK')	text/css	etag:W/%22191c4bd-3f70-5a2a9d7a%22	http://ds-bluewhale.co.kr/website/css/theartpixel.css	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/css/theartpixel.css	(from http://ds-bluewhale.co.kr/website/)
17:39:56	775299/775299	---M--	200	added ('OK')	image/png	etag:%2219245b9-bd483-5a2acd67%22	http://ds-bluewhale.co.kr/mobile/img/03.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/03.png	(from http://ds-bluewhale.co.kr/mobile/)
17:39:57	2981/2981	---MCZ	200	added ('OK')	application/javascript	etag:W/%22191c45c-ba5-5a2a9d81%22	http://ds-bluewhale.co.kr/website/js/global.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/js/global.js	(from http://ds-bluewhale.co.kr/website/)
17:39:57	762695/762695	---M--	200	added ('OK')	image/png	etag:%2219245ba-ba347-5a2acd67%22	http://ds-bluewhale.co.kr/mobile/img/04.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/img/04.png	(from http://ds-bluewhale.co.kr/mobile/)
17:39:58	13595/13595	---MCZ	200	added ('OK')	application/javascript	etag:W/%22191c457-351b-5a2a9d80%22	http://ds-bluewhale.co.kr/website/js/app.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/js/app.js	(from http://ds-bluewhale.co.kr/website/)
17:39:58	10717/10717	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:39:56%20GMT	http://ds-bluewhale.co.kr/website/index.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/index-2.html	(from http://ds-bluewhale.co.kr/website/)
17:39:59	4444/4444	---M--	200	added ('OK')	image/png	etag:%22163cc56-115c-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/logo.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/logo.png	(from http://ds-bluewhale.co.kr/website/)
17:40:00	8047/8047	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:39:58%20GMT	http://ds-bluewhale.co.kr/website/planning.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/planning.html	(from http://ds-bluewhale.co.kr/website/)
17:40:01	8052/8052	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:39:59%20GMT	http://ds-bluewhale.co.kr/website/brand.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/brand.html	(from http://ds-bluewhale.co.kr/website/)
17:40:02	8216/8216	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:00%20GMT	http://ds-bluewhale.co.kr/website/pr.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/pr.html	(from http://ds-bluewhale.co.kr/website/)
17:40:03	429264/429264	---MCZ	200	added ('OK')	application/javascript	etag:W/%22191c45d-68cd0-5a2a9d81%22	http://ds-bluewhale.co.kr/website/js/jquery.min.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/js/jquery.min.js	(from http://ds-bluewhale.co.kr/website/)
17:40:03	104797/104797	---MCZ	200	added ('OK')	application/javascript	etag:W/%22191c45f-1995d-5a2a9d81%22	http://ds-bluewhale.co.kr/website/js/tw.min.js	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/js/tw.min.js	(from http://ds-bluewhale.co.kr/website/)
17:40:03	8479/8479	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:01%20GMT	http://ds-bluewhale.co.kr/website/contact.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/contact.html	(from http://ds-bluewhale.co.kr/website/)
17:40:03	8005/8005	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:02%20GMT	http://ds-bluewhale.co.kr/website/invest.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/invest.html	(from http://ds-bluewhale.co.kr/website/)
17:40:03	7973/7973	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:02%20GMT	http://ds-bluewhale.co.kr/website/location.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/location.html	(from http://ds-bluewhale.co.kr/website/)
17:40:04	7971/7971	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:02%20GMT	http://ds-bluewhale.co.kr/website/vision.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/vision.html	(from http://ds-bluewhale.co.kr/website/)
17:40:04	7944/7944	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:02%20GMT	http://ds-bluewhale.co.kr/website/complex.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/complex.html	(from http://ds-bluewhale.co.kr/website/)
17:40:04	7951/7951	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:03%20GMT	http://ds-bluewhale.co.kr/website/complex2.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/complex2.html	(from http://ds-bluewhale.co.kr/website/)
17:40:04	7939/7939	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:03%20GMT	http://ds-bluewhale.co.kr/website/shopping.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/shopping.html	(from http://ds-bluewhale.co.kr/website/)
17:40:05	8113/8113	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:03%20GMT	http://ds-bluewhale.co.kr/website/js.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/js.html	(from http://ds-bluewhale.co.kr/website/)
17:40:05	8102/8102	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:03%20GMT	http://ds-bluewhale.co.kr/website/dormitory.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/dormitory.html	(from http://ds-bluewhale.co.kr/website/)
17:40:05	16609/16609	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:04%20GMT	http://ds-bluewhale.co.kr/website/floor.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/floor.html	(from http://ds-bluewhale.co.kr/website/)
17:40:05	18978/18978	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:04%20GMT	http://ds-bluewhale.co.kr/website/floor2.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/floor2.html	(from http://ds-bluewhale.co.kr/website/)
17:40:06	11523/11523	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:04%20GMT	http://ds-bluewhale.co.kr/website/vr.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/vr.html	(from http://ds-bluewhale.co.kr/website/)
17:40:06	8643/8643	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:04%20GMT	http://ds-bluewhale.co.kr/website/guest.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/guest.html	(from http://ds-bluewhale.co.kr/website/)
17:40:06	8632/8632	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:05%20GMT	http://ds-bluewhale.co.kr/website/notice.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/notice.html	(from http://ds-bluewhale.co.kr/website/)
17:40:06	8630/8630	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:05%20GMT	http://ds-bluewhale.co.kr/website/news.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/news.html	(from http://ds-bluewhale.co.kr/website/)
17:40:07	8356/8356	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:05%20GMT	http://ds-bluewhale.co.kr/website/gongo.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/gongo.html	(from http://ds-bluewhale.co.kr/website/)
17:40:08	5556/5556	---M--	200	added ('OK')	image/png	etag:%22163cc47-15b4-5a2a9d7c%22	http://ds-bluewhale.co.kr/website/img/banner-intro.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/banner-intro.png	(from http://ds-bluewhale.co.kr/website/)
17:40:08	4556/4556	---M--	200	added ('OK')	image/png	etag:%22163cc49-11cc-5a2a9d7c%22	http://ds-bluewhale.co.kr/website/img/banner-program.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/banner-program.png	(from http://ds-bluewhale.co.kr/website/)
17:40:08	4022/4022	---M--	200	added ('OK')	image/png	etag:%22163cc44-fb6-5a2a9d7b%22	http://ds-bluewhale.co.kr/website/img/ar-left.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/ar-left.png	(from http://ds-bluewhale.co.kr/website/)
17:40:09	3416/3416	---M--	200	added ('OK')	image/png	etag:%22163cc4e-d58-5a2a9d7c%22	http://ds-bluewhale.co.kr/website/img/icon01.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/icon01.png	(from http://ds-bluewhale.co.kr/website/)
17:40:09	3439/3439	---M--	200	added ('OK')	image/png	etag:%22163cc4f-d6f-5a2a9d7c%22	http://ds-bluewhale.co.kr/website/img/icon02.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/icon02.png	(from http://ds-bluewhale.co.kr/website/)
17:40:09	3292/3292	---M--	200	added ('OK')	image/png	etag:%22163cc50-cdc-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/icon03.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/icon03.png	(from http://ds-bluewhale.co.kr/website/)
17:40:10	3409/3409	---M--	200	added ('OK')	image/png	etag:%22163cc51-d51-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/icon04.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/icon04.png	(from http://ds-bluewhale.co.kr/website/)
17:40:10	3982/3982	---M--	200	added ('OK')	image/png	etag:%22163cc45-f8e-5a2a9d7b%22	http://ds-bluewhale.co.kr/website/img/ar-right.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/ar-right.png	(from http://ds-bluewhale.co.kr/website/)
17:40:11	9573/9573	---M--	200	added ('OK')	image/png	etag:%22163cc46-2565-5a2a9d7b%22	http://ds-bluewhale.co.kr/website/img/banner-guide.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/banner-guide.png	(from http://ds-bluewhale.co.kr/website/)
17:40:12	11970/11970	---M--	200	added ('OK')	image/png	etag:%22163cc62-2ec2-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/ori.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/ori.png	(from http://ds-bluewhale.co.kr/website/)
17:40:13	4066/4066	---M--	200	added ('OK')	image/png	etag:%22163cc57-fe2-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/main-txt01.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main-txt01.png	(from http://ds-bluewhale.co.kr/website/)
17:40:14	53443/53443	---M--	200	added ('OK')	image/png	etag:%22163cc52-d0c3-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/int-txt01.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/int-txt01.png	(from http://ds-bluewhale.co.kr/website/)
17:40:15	4013/4013	---M--	200	added ('OK')	image/png	etag:%22163cc58-fad-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/main-txt02.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main-txt02.png	(from http://ds-bluewhale.co.kr/website/)
17:40:35	370070/370070	---M--	200	added ('OK')	image/x-icon	etag:%2212ac482-5a596-59ca0af4%22	http://ds-bluewhale.co.kr/ico/ico.ico	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/ico/ico.ico	(from http://ds-bluewhale.co.kr/website/)
17:40:36	3928/3928	---M--	200	added ('OK')	image/png	etag:%22163cc59-f58-5a2a9d7d%22	http://ds-bluewhale.co.kr/website/img/main-txt03.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main-txt03.png	(from http://ds-bluewhale.co.kr/website/)
17:40:41	175506/175506	---M--	200	added ('OK')	image/jpeg	etag:%22163cc5c-2ad92-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/main02.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main02.jpg	(from http://ds-bluewhale.co.kr/website/)
17:40:42	3815/3815	---M--	200	added ('OK')	image/png	etag:%22163cc5a-ee7-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/main-txt04.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main-txt04.png	(from http://ds-bluewhale.co.kr/website/)
17:40:43	5570/5570	---M--	200	added ('OK')	image/png	etag:%22163caea-15c2-5a2aba52%22	http://ds-bluewhale.co.kr/website/img/open.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/open.png	(from http://ds-bluewhale.co.kr/website/)
17:40:48	26885/26885	---M--	200	added ('OK')	image/png	etag:%22163cc4d-6905-5a2a9d7c%22	http://ds-bluewhale.co.kr/website/img/footer.png	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/footer.png	(from http://ds-bluewhale.co.kr/website/)
17:40:48	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2013%20Apr%202019%2008:40:47%20GMT	http://ds-bluewhale.co.kr/admin/	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/admin/index.html	(from http://ds-bluewhale.co.kr/website/)
17:40:54	270362/270362	---M--	200	added ('OK')	image/jpeg	etag:%22163cc5b-4201a-5a2a9d7e%22	http://ds-bluewhale.co.kr/website/img/main01.jpg	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/website/img/main01.jpg	(from http://ds-bluewhale.co.kr/website/)
17:40:55	5218/5218	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:53%20GMT	http://ds-bluewhale.co.kr/mobile/brand.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/brand.html	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
17:40:56	5440/5440	---MCZ	200	added ('OK')	text/html	date:Sat,%2013%20Apr%202019%2008:40:54%20GMT	http://ds-bluewhale.co.kr/mobile/pr.htm	C:/Users/tyy/Desktop/blu/ds-bluewhale.co.kr/ds-bluewhale.co.kr/mobile/pr.html	(from http://ds-bluewhale.co.kr/mobile/planning.htm)
